Animal number,1212
Age,18
Picture number,6
No,Size,Intensity
1,2.906454,242.782308
2,2.893807,306.608320
3,2.771627,201.506755
4,2.926307,394.762340
5,3.042829,276.952700
6,3.199520,288.016573
7,3.190943,463.483278
8,2.782401,281.292870
9,3.001396,191.691874
10,2.982202,307.342724
11,2.970099,439.371963
12,2.685803,370.965027
13,2.540690,268.435313
14,2.850704,372.892079
15,2.972906,266.802697
16,2.767135,264.765705
17,2.720728,310.475202
18,2.718813,270.728639
19,2.751555,292.691968
20,2.733193,167.960650
21,2.538831,317.972631
22,2.756243,235.409307
23,2.571033,294.053753
24,3.160242,313.437582
25,2.796582,232.162638
26,2.880564,166.871377
27,2.895859,199.920283
28,2.673166,220.218147
29,2.863386,317.496069
30,2.698686,348.425490
31,2.704704,318.299464
32,2.804220,143.576699
33,2.731280,162.256179
34,3.098519,361.547375
35,2.876453,209.083578
36,2.914176,277.426610
37,2.981478,337.318622
38,3.012859,269.566230
39,3.011036,335.213352
40,2.811032,301.939586
41,3.068254,217.079035
42,2.614415,314.259351
43,2.936299,213.074787
44,3.100266,156.101932
45,2.676138,185.166460
46,2.749173,310.464433
