Animal number,1334
Age,18
Picture number,1
No,Size,Intensity
1,2.550837,248.405091
2,2.533623,239.955909
3,2.710182,248.999653
4,2.483366,234.023512
5,2.919119,191.163750
6,2.723684,200.437496
7,2.854931,538.258591
8,3.089119,294.490388
9,2.544926,290.724519
10,2.599681,259.063397
11,2.872948,250.844374
12,2.897839,369.358446
13,2.965197,289.673225
14,2.858627,266.797668
15,2.824638,198.100136
16,2.511933,214.908900
17,2.780508,243.108874
18,2.432152,282.558986
19,2.754815,253.937518
20,2.731505,311.129483
21,2.969630,238.126340
22,2.689298,327.119385
23,2.560381,379.475395
24,2.446982,319.668028
25,2.665334,335.826512
26,2.801457,322.449813
27,2.478604,298.285931
28,2.816777,342.904559
29,2.662929,292.185116
30,2.446650,305.322393
31,2.641179,235.067977
32,2.603813,243.222146
33,2.770620,305.347094
