Animal number,1172
Age,19
Picture number,4
No,Size,Intensity
1,2.689683,323.691412
2,2.535328,268.475948
3,2.816252,310.115213
4,2.516149,285.810633
5,2.313673,310.156801
6,2.497212,335.002158
7,2.663974,218.596506
8,2.365031,309.096552
9,2.306069,316.312012
10,2.395185,327.715643
11,2.927273,205.108899
12,2.918061,250.205492
13,2.962293,269.811058
14,2.685983,315.613138
15,2.758157,262.179294
16,2.671014,231.721095
17,2.805852,312.734777
18,2.557588,385.915993
19,2.991178,301.731349
20,2.700734,333.241099
21,2.416197,299.301005
22,2.973326,305.895829
23,2.397202,244.119200
24,2.373412,364.486656
25,2.397685,313.738691
26,2.866425,354.865894
27,2.561180,256.476961
28,2.769917,234.790712
29,2.519563,342.775024
30,2.940216,383.062347
31,2.345883,195.324205
32,2.998178,284.759483
33,2.343577,262.394571
34,2.920803,431.732018
35,2.991082,256.944678
36,2.436545,267.244965
37,2.830161,294.577832
38,2.430588,272.053015
39,2.582503,362.261614
40,2.763893,241.389405
41,2.503417,281.539781
42,2.717951,416.460336
43,2.962995,278.852637
44,2.341492,345.260747
45,2.892893,324.113034
46,2.943190,284.660589
47,2.764903,267.195649
48,2.866426,198.983617
