Animal number,1405
Age,15
Picture number,6
No,Size,Intensity
1,2.942743,253.324564
2,2.974780,328.071052
3,2.614919,187.113863
4,2.464867,244.143387
5,2.723165,268.693686
6,3.109443,307.666375
7,2.468268,378.540723
8,2.531467,339.334689
9,2.582686,118.436052
10,3.064448,267.082356
11,2.956805,260.806403
12,2.740420,218.587932
13,2.774550,301.940423
14,2.450602,286.825520
15,2.922475,249.181029
16,2.962972,308.850706
17,2.546952,213.750793
18,3.119654,280.410708
19,2.562849,294.286896
20,2.814236,260.593877
21,3.118693,317.409968
22,2.495969,350.369223
23,2.815647,301.888892
24,2.851096,159.412744
25,2.894411,261.602505
26,2.568921,272.509169
27,2.851635,283.998476
28,3.145957,200.957459
29,2.688175,351.995878
30,2.552255,234.943923
31,2.487682,293.680763
32,3.049089,223.776093
33,2.546643,263.620635
34,2.820495,232.209126
35,2.519744,396.533550
36,3.020817,89.611668
