Animal number,1043
Age,20
Picture number,1
No,Size,Intensity
1,2.368708,227.097386
2,2.320697,267.498737
3,2.659273,300.095365
4,2.272985,351.288886
5,2.424414,259.224015
6,2.480898,232.816177
7,2.834477,312.025495
8,2.797869,317.081626
9,2.399664,336.700800
10,2.247277,388.757401
11,2.257010,200.084282
12,2.451830,344.170429
13,2.277800,284.532395
14,2.766221,330.223769
15,2.335093,270.353988
16,2.340643,328.652600
17,2.576249,262.575541
18,2.233110,339.967309
19,2.395579,284.156331
20,2.785439,299.622139
21,2.255742,290.342576
22,2.537990,244.755886
23,2.765941,185.605797
24,2.544524,195.174347
25,2.734546,217.531976
26,2.825090,380.338877
27,2.509655,399.416655
28,2.893996,324.752781
29,2.217826,320.621588
30,2.812538,377.764404
31,2.697988,295.238552
32,2.484855,274.616937
33,2.227887,242.653759
34,2.618289,373.804406
35,2.756180,164.876354
36,2.382087,243.283171
37,2.240746,389.842769
38,2.362360,193.394376
39,2.253563,347.610257
40,2.652641,386.130502
