Animal number,1234
Age,19
Picture number,3
No,Size,Intensity
1,2.849454,287.734708
2,2.643461,210.312796
3,2.565916,274.712667
4,2.797792,247.775109
5,2.563944,224.740645
6,3.192934,318.330016
7,3.194150,234.552791
8,3.142635,293.351304
9,2.554085,351.702965
10,3.189058,228.702237
11,3.066778,352.779674
12,2.910703,296.285489
13,3.016507,246.693635
14,2.971448,377.878263
15,2.802491,332.127556
16,2.547205,267.584700
17,2.953086,287.855909
18,3.119534,304.544728
19,2.919955,294.814420
20,2.566447,272.988733
21,3.083153,213.214439
22,2.568740,329.990373
23,3.174792,221.843518
24,2.523203,306.612504
25,2.589781,307.645896
26,3.062414,329.272416
27,2.981057,274.442529
28,3.138148,178.835895
29,2.515258,500.130619
30,2.839116,229.614934
31,2.643170,251.964982
32,2.659873,289.730912
33,3.173376,353.652737
34,3.033593,322.700835
35,2.782522,100.153282
36,3.118995,198.972433
37,3.187913,265.181697
38,3.119951,264.159971
39,3.075072,280.956561
40,2.733333,322.138285
41,2.821082,282.223837
42,2.535000,331.185688
43,2.522597,377.863705
44,2.861586,317.032838
45,3.172555,305.150688
46,2.655668,310.524357
