Animal number,1355
Age,16
Picture number,8
No,Size,Intensity
1,3.011266,217.686239
2,2.708471,115.808828
3,3.014433,378.571871
4,2.813220,461.487150
5,2.687909,303.568433
6,2.659184,358.688342
7,3.094218,209.498723
8,3.046937,344.841133
9,2.740570,242.942035
10,3.015651,301.995078
11,2.743531,163.640049
12,3.081120,323.014337
13,2.458310,316.935795
14,2.551548,237.246927
15,2.650119,302.577337
16,2.846053,230.733919
17,3.082559,318.451945
18,2.586170,281.613262
19,2.609667,352.601877
20,2.471856,454.801979
21,2.492664,356.693145
22,2.936265,289.446966
23,2.854121,298.069588
24,3.119577,353.660212
25,3.029505,308.087481
26,2.904569,291.301760
27,3.142150,334.257365
28,2.969744,137.392065
29,2.590032,305.204349
30,3.076179,283.547677
31,2.678462,361.151482
32,2.589210,285.231964
33,3.006650,254.186449
34,2.703084,309.192230
35,2.786010,250.963510
36,2.635742,172.937903
37,3.079980,433.001125
38,2.574237,324.312701
