Animal number,1212
Age,18
Picture number,1
No,Size,Intensity
1,2.757861,264.744177
2,2.619479,372.275424
3,2.560088,353.158973
4,2.892992,315.066251
5,2.839467,233.044758
6,2.521830,295.268419
7,2.520164,320.229761
8,3.052977,339.743825
9,3.155885,329.391929
10,2.613910,259.170258
11,2.537452,377.666564
12,2.567927,393.385571
13,2.949514,287.110129
14,3.158735,328.613183
15,2.688127,317.351388
16,2.947133,263.010617
17,2.817454,263.182901
18,3.176307,383.944864
19,2.519331,222.032748
20,2.966443,293.201962
21,2.536677,332.011804
22,3.004481,440.659291
23,3.063367,301.531695
24,2.853163,234.406160
25,3.018851,285.117901
26,2.860549,304.645313
27,2.804528,280.212143
28,2.925606,275.369524
29,2.607272,191.677058
30,3.073763,271.993413
31,2.903835,393.097100
32,2.706766,374.350936
33,2.845608,311.432621
34,2.546563,357.300992
35,2.732259,289.129674
36,2.587296,336.760421
37,2.927205,239.698098
38,3.194556,367.895236
39,2.992804,231.804523
